_id,address_1,address_2,address_3,brewery_type,city,country,id,latitude,longitude,name,phone,postal_code,state,state_province,street,website_url
64278c5edc5bf260323840fe,107 E Lathrop Ave,null,null,micro,Savannah,United States,91ce7a11-6109-4dcc-98a3-196c939e96cb,32.087032,-81.111372,Southbound Brewing Co,null,31415-2182,Georgia,Georgia,107 E Lathrop Ave,http://www.southboundbrewingco.com
64278c5edc5bf26032384101,375 Buckwalter Place Blvd,null,null,micro,Bluffton,United States,412573c0-b440-4110-bc4f-06f0177c8f36,32.2715377,-80.9199124,Southern Barrel Brewing Company,8438372337,29910,South Carolina,South Carolina,375 Buckwalter Place Blvd,http://www.southernbarrelbrewingco.com
64278c5edc5bf26032384102,4500 N Nebraska Ave,null,null,brewpub,Tampa,United States,66db9365-5062-4f15-b25f-c40c894c9ec3,27.9495902,-82.4500207,Southern Brewing & Winemaking Brewery,8132387800,33603-4149,Florida,Florida,4500 N Nebraska Ave,http://www.southernbrewingwinemaking.com
64278c5edc5bf26032384103,231 Collins Industrial Blvd,null,null,micro,Athens,United States,51618504-46a9-4a44-9d67-80ce0873d1c2,33.98114012,-83.35002287,Southern Brewing Company,7065487183,30601-1517,Georgia,Georgia,231 Collins Industrial Blvd,http://www.sobrewco.com
64278c5edc5bf26032384105,1201 Porter Rd,null,null,micro,Nashville,United States,2c990dc6-64f9-466a-85f0-2aeb9794916d,36.188838,-86.729011,Southern Grist Brewing Company,6157271201,37206-1733,Tennessee,Tennessee,1201 Porter Rd,http://www.southerngristbrewing.com
64278c5edc5bf26032384109,620 Treat Ave,null,null,brewpub,San Francisco,United States,322e1333-9ac0-49f8-9313-39b117f0f647,37.7601311,-122.4139896,Southern Pacific Brewing,4153410152,94110-2016,California,California,620 Treat Ave,http://www.southernpacificbrewing.com
64278c5edc5bf2603238410a,950 Windy Rd Ste 100,null,null,micro,Apex,United States,3ae0a49a-4062-4373-a647-98d246ce43d2,35.7461806,-78.8439995,Southern Peak Brewery,9192084515,27502-2410,North Carolina,North Carolina,950 Windy Rd Ste 100,http://www.southernpeakbrewery.com
64278c5edc5bf2603238410c,301 Mobile St,null,null,micro,Hattiesburg,United States,53129047-f8f0-44a6-a064-7c4f44b90a4a,31.33123464,-89.28992011,Southern Prohibition Brewing,6014671057,39401-3406,Mississippi,Mississippi,301 Mobile St,http://www.soprobrewing.com
64278c5edc5bf2603238410d,151 S Stewart St,null,null,brewpub,Monroe,United States,87decbbd-efa4-4914-a50b-0622169f7dfd,34.98073637,-80.55091346,Southern Range Brewing,7042894049,28112,North Carolina,North Carolina,151 S Stewart St,http://www.southernrangebrewing.com
64278c5edc5bf2603238410f,3525 N Frazier St,null,null,micro,Conroe,United States,c914b941-351f-4f4a-8256-8791d9a6562e,30.3587546,-95.4776897,Southern Star Brewing,9364412739,77303-1430,Texas,Texas,3525 N Frazier St,http://www.southernstarbrewing.com
64278c5edc5bf26032384111,1312 Beach Blvd,null,null,micro,Jacksonville Beach,United States,1feb9508-e9e7-476b-bf27-54e7beb0dc46,30.2882669,-81.3923194,Southern Swells Brewing Company,9046546425,32250-3408,Florida,Florida,1312 Beach Blvd,http://www.southernswells.com
64278c5edc5bf26032384114,316 N Shore Dr,null,null,brewpub,Pittsburgh,United States,30e025c7-8629-484a-9508-d848208212a6,40.4464115,-80.008595,Southern Tier Brewing Co,4123012337,15212-5870,Pennsylvania,Pennsylvania,316 N Shore Dr,http://www.stbcbeer.com
64278c5edc5bf26032384116,2170 Mission St,null,null,brewpub,San Francisco,United States,c5cbdec7-f48c-4e94-a1b5-b2dca664e66e,37.7634391,-122.4195306,Southpaw BBQ & Southern Cooking,4159349300,94110-1247,California,California,2170 Mission St,http://www.southpawbbqsf.com
64278c5edc5bf26032384118,"Rua Manuel Pinto de Azevedo, 65",Armazém 4 e 5,null,micro,Porto,Portugal,3cec9f9a-adef-4536-9107-fb1f8324a088,41.17075782,-8.64522296,"Sovina, Lda.",+351 22 600 69 36,4100-321 ,Porto,Porto,"Rua Manuel Pinto de Azevedo, 65",https://sovina.pt/
64278c5edc5bf2603238411a,3541 W Fairfield Dr,null,null,micro,Pensacola,United States,74960c65-dabf-4e8e-a2e8-8ee5d304aec0,30.44184376,-87.25663063,Spahr Brewing Company,8504395362,32505-4862,Florida,Florida,3541 W Fairfield Dr,http://www.spahrbrewingcompany.com
64278c5edc5bf2603238411b,2736 Welton St Ste 102,null,null,micro,Denver,United States,2334bc0b-57f3-49a0-9b7a-7d8f1d5f5edd,39.7552227,-104.9770361,Spangalang Brewery,3032971276,80205-2900,Colorado,Colorado,2736 Welton St Ste 102,http://www.spangalangbrewery.com
64278c5edc5bf2603238411c,3056 Okemos Rd,null,null,brewpub,Mason,United States,61181a27-5fe3-4f0b-843a-62cbe818139f,42.67095756,-84.43276467,Spartan Brewpub,5175075098,48854-9300,Michigan,Michigan,3056 Okemos Rd,http://spartanbrewpub.com/
64278c5edc5bf2603238411d,1195 Evans Ave,null,null,micro,San Francisco,United States,0c378519-6171-4f1a-9535-345a0e99af03,37.73854531,-122.3808557,Speakeasy Ales and Lagers,4156423371,94124-1704,California,California,1195 Evans Ave,http://www.goodbeer.com
64278c5edc5bf2603238411e,741 N Main St Ste 130,null,null,micro,Spearfish,United States,ef0527d9-0605-4d3a-adce-9e59dd492e66,44.4910696,-103.8597028,Spearfish Brewing Company,6057176999,57783-4147,South Dakota,South Dakota,741 N Main St Ste 130,http://spearfishbrewing.com
64278c5edc5bf26032384121,167 N Spencer Rd,null,null,micro,Spencer,United States,ebe3d590-e35e-49ba-9ce6-df24e50fe330,42.2976331,-72.0133159,Spencer Brewery,5088855756,01562-1232,Massachusetts,Massachusetts,167 N Spencer Rd,http://www.spencerbrewery.com
64278c5edc5bf26032384122,106 George St,null,null,brewpub,Fredericksburg,United States,da222760-6803-40e1-bc20-b7c10d590e67,38.30272523,-77.4587704,Spencer Devon Brewing,5404798381,22401-5863,Virginia,Virginia,106 George St,http://www.spencerdevonbrewing.com
64278c5edc5bf26032384123,7803 Ralston Rd,null,null,brewpub,Arvada,United States,95832751-54ac-44a4-adb6-054400c8e02a,39.802334,-105.0841731,Spice Trade Brewing,3034319000,80002-2433,Colorado,Colorado,7803 Ralston Rd,http://www.spicetradebrewing.com
64278c5edc5bf26032384125,622 Barrow St,null,null,brewpub,Houma,United States,d607f1e5-cce4-4fe4-a6bf-6ad2b0bfa19d,29.59396551,-90.71974565,Spigots Brew Pub,9853333103,70360-4608,Louisiana,Louisiana,622 Barrow St,http://www.spigotsbrewpub.com
64278c5edc5bf26032384126,300 Elm St E,null,null,micro,Annandale,United States,7fdb8e35-58e6-40f2-955d-b57fff14eddb,45.25958238,-94.11946132,Spilled Grain Brewhouse,3202741129,55302-9406,Minnesota,Minnesota,300 Elm St E,http://www.spilledgrainbrewhouse.com
64278c5edc5bf26032384127,10622 Hirsch Rd,null,null,micro,Houston,United States,57da9428-05ab-44e9-8f30-253292f1b1ea,29.8677396,-95.3149254,Spindletap Brewery,7133251477,77016-2622,Texas,Texas,10622 Hirsch Rd,http://www.spindletap.com
64278c5edc5bf26032384128,111 2nd St E,null,null,micro,Hastings,United States,3e5a42f9-3f8d-4156-b732-00e4a3f734ce,44.7443609,-92.8524399,Spiral Brewery,6517264832,55033-1265,Minnesota,Minnesota,111 2nd St E,http://Spiralbrewery.com
64278c5edc5bf26032384129,8757 Sancus Blvd,null,null,micro,Columbus,United States,0dfcc382-8b95-4506-a24d-6d5466af82d8,40.1473396,-83.004836,Spires Social Brewing Co.,6144268057,43240,Ohio,Ohio,8757 Sancus Blvd,http://www.spiressocial.com
64278c5edc5bf2603238412a,2024 W Balmoral Ave,null,null,micro,Chicago,United States,004fd048-ed5e-44b6-a116-5d0f5204db06,41.979914,-87.6806429,Spiteful Brewing,7732936600,60625-1002,Illinois,Illinois,2024 W Balmoral Ave,http://www.spitefulbrewing.com
64278c5edc5bf2603238412e,166 Maple St,null,null,brewpub,Wyandotte,United States,914c6a0a-cc97-4db2-9956-cee2505194c7,42.20229805,-83.15132628,Sports Brewpub,7342855060,48192-5928,Michigan,Michigan,166 Maple St,null
64278c5edc5bf2603238412f,Private Rd 5128,null,null,contract,Frisco,United States,1e01a465-adc4-4d87-affc-be9648ac0dbd,33.1787931,-96.7687762,SportsBreweries,9726038647,75034,Texas,Texas,Private Rd 5128,http://www.sportsbreweries.com
64278c5edc5bf26032384130,2920 Avenida De Mesilla,null,null,brewpub,Las Cruces,United States,f8c5522b-6ccf-44ff-86b4-92498df8a9a5,32.2938747,-106.7852399,Spotted Dog Brewery,5756502729,88005,New Mexico,New Mexico,2920 Avenida De Mesilla,http://www.spotteddogbrewery.com
64278c5edc5bf26032384132,701 W Glendale Ave,null,null,micro,Glendale,United States,79572eef-8de1-40ed-a2d2-19e8ecb77f6f,43.09929865,-87.91969511,Sprecher Brewing Co / Chameleon Brewing,4149647837,53209-6509,Wisconsin,Wisconsin,701 W Glendale Ave,http://www.sprecherbrewery.com
64278c5edc5bf26032384134,209 Hazel St,null,null,micro,Lancaster,United States,f09b40bb-4707-4988-9d36-3335dd8ca12a,40.02936738,-76.30710904,Spring House Brewery,7178720925,17603-5629,Pennsylvania,Pennsylvania,209 Hazel St,http://www.springhousebeer.com
64278c5edc5bf26032384136,305 S Market Ave,null,null,brewpub,Springfield,United States,fdab4b0b-4e70-4033-a944-69a49285e5f4,37.20776303,-93.295625,Springfield Brewing Co,4178328277,65806-2023,Missouri,Missouri,305 S Market Ave,http://www.springfieldbrewingco.com
64278c5edc5bf26032384137,118 Perch Pond Rd,null,null,micro,Holderness,United States,e4700c25-7368-4880-90c0-3b3e27faf9d6,43.78514,-71.589971,Squam Brewing Co,6032369705,03245-5234,New Hampshire,New Hampshire,118 Perch Pond Rd,http://www.squambrewing.com
64278c5edc5bf26032384138,1727 Park Ave,null,null,brewpub,Saint Louis,United States,d603fb71-4ae5-4e4d-aa48-82b663dcd09a,38.616665,-90.21039473,Square One Brewery and Distillery,3142312537,63104-2941,Missouri,Missouri,1727 Park Ave,http://www.squareonebrewery.com
64278c5edc5bf26032384139,625 Main St,null,null,micro,Alamosa,United States,33a8a104-863a-4319-8806-78c9e12988d0,37.4681813,-105.8742898,Square Peg Brewerks,7195807472,81101-2557,Colorado,Colorado,625 Main St,http://www.squarepegbrewerks.com
64278c5edc5bf2603238413a,422 S Main St,null,null,micro,Rock Springs,United States,c4690e60-d4f7-4878-a274-dd96e3f29952,41.58624714,-109.2206404,Square State Brewing,3073626159,82901,Wyoming,Wyoming,422 S Main St,null
64278c5edc5bf2603238413b,4705 N Fruit Hill Rd,null,null,micro,Spokane,United States,6fe63931-cfa6-41b0-bdab-84b8aa9692af,47.69800496,-117.2538107,Square Wheel Brewing Co,5099942600,99217-9619,Washington,Washington,4705 N Fruit Hill Rd,http://www.squarewheelbrewing.com
64278c5edc5bf2603238413d,236 Ouachita Ave,null,null,brewpub,Hot Springs,United States,3f915a29-98ec-4312-a511-ffd9c1a87080,34.50751903,-93.0557936,SQZBX Brewery,5016090609,71901,Arkansas,Arkansas,236 Ouachita Ave,http://www.sqzbx.com
64278c5edc5bf2603238413e,777 HARRAHS RINCON WAY,null,null,closed,Valley Center,United States,eee29813-8cdf-462b-8f05-28fba55de0a2,33.26707487,-116.9565022,SR 76 Beerworks,7607513100,92082,California,California,777 HARRAHS RINCON WAY,http://www.SR76beerworks.com
64278c5edc5bf26032384142,606 W Broadway Ave,null,null,brewpub,Moses Lake,United States,54b60883-bd42-4a2a-a9a3-d1581e9ee648,47.12808368,-119.2850962,St Brigid's Brewery,5097508357,98837-1900,Washington,Washington,606 W Broadway Ave,http://www.stbrigidsbrewery.com
64278c5edc5bf26032384143,816 Vallejo St,null,null,micro,Napa,United States,939ad04e-cc0c-4998-a586-07e96dbec2b7,38.304877,-122.286082,St Clair Brown Winery & Brewery,7072555591,94559,California,California,816 Vallejo St,http://www.stclairbrownwinery.com
64278c5edc5bf26032384144,434 Sharkathmi Ave,null,null,micro,Soldotna,United States,af822c22-b3af-4258-be3d-50f7b19775bd,60.49148673,-151.0472293,St Elias Brewing Co,9072607837,99669-7665,Alaska,Alaska,434 Sharkathmi Ave,http://steliasbrewingco.com
64278c5edc5bf26032384145,9607 Wicker Ave,null,null,brewpub,Saint John,United States,495b5dbf-29bc-45c0-ba38-1ac315e048df,41.44507008,-87.46998163,St John Malt Brothers Brewing,2196274294,46373-9487,Indiana,Indiana,9607 Wicker Ave,http://www.sjmaltbros.com
64278c5edc5bf26032384146,12 S Oak St,null,null,brewpub,Du Quoin,United States,f81bd920-0c44-4b6a-80c3-56d85bae7e63,38.01026114,-89.23946916,St Nicholas Brewing Co,6187909212,62832-1515,Illinois,Illinois,12 S Oak St,null
64278c5edc5bf26032384147,860 E 10th St,null,null,micro,Ferdinand,United States,0d38db8d-fab3-44f6-985e-a84daf3a375f,38.2242289,-86.85419491,St. Benedict's Brew Works,8129982337,47532-9240,Indiana,Indiana,860 E 10th St,http://www.saintbenedictsbrewworks.com
64278c5edc5bf26032384148,440 E Saint Elmo Rd,null,null,micro,Austin,United States,34998893-151f-45cd-8868-39ece0153f71,30.2174321,-97.7611749,St. Elmo Brewing Company,7373001965,78745-1281,Texas,Texas,440 E Saint Elmo Rd,http://www.stelmobrewing.com
64278c5edc5bf26032384149,7704 Bell Rd Ste A,null,null,closed,Windsor,United States,2cffa385-76b3-4165-b9fc-c04afe0d0111,38.53735645,-122.8033977,St. Florian's Brewery,7078382739,95492-8518,California,California,7704 Bell Rd Ste A,http://www.stfloriansbrewery.com
64278c5edc5bf2603238414a,3825 S Kinnickinnic Ave,null,null,brewpub,Saint Francis,United States,f46a0c87-024d-42b5-ab54-3b41c202276d,42.97452,-87.875747,St. Francis Brewing Company,4147444448,53235-4225,Wisconsin,Wisconsin,3825 S Kinnickinnic Ave,http://www.stfrancisbrewery.com
64278c5edc5bf2603238414b,540 N College Ave,null,null,brewpub,Indianapolis,United States,086e6663-04da-4d88-a813-d5ea1fa579f3,39.8095687,-86.1449174,St. Joseph Brewery & Public House,3176025670,46202-3504,Indiana,Indiana,540 N College Ave,http://www.saintjoseph.beer.com
64278c5edc5bf2603238414c,Unit 4 Longford Community Enterprise Centre,Ballinalee Rd,null,micro,Longford,Ireland,18ec104f-d648-4119-a926-39d3f5232945,53.7335776,-7.7844491,St. Mel's Brewing Company,3.53433E+11,N39 K2Y0,Longford,Longford,Unit 4 Longford Community Enterprise Centre,https://www.stmelsbrewing.com/
64278c5edc5bf2603238414d,544 1st Ave NÂ ,null,null,micro,Saint Petersburg,United States,fd0debe1-ea74-4e3e-b724-2efb69def9de,27.77179015,-82.64102088,St. Pete Brewing Company,7276928809,33701-3702,Florida,Florida,544 1st Ave NÂ ,http://www.stpetebrewingcompany.com
64278c5edc5bf2603238414e,31 W Winter St,null,null,micro,Delaware,United States,ac9ab389-9f5d-465a-a4fe-3634cb34de6f,40.300173,-83.069285,Staas Brewing Company,7404174690,43015-1948,Ohio,Ohio,31 W Winter St,http://www.staasbrewing.com
64278c5edc5bf2603238414f,368 Bridge St,null,null,brewpub,Phoenixville,United States,525c36b6-823a-4a5a-b25c-054748e6e6a4,40.1335808,-75.5195231,Stable 12 Brewing Company,null,19460-3358,Pennsylvania,Pennsylvania,368 Bridge St,http://www.stable12.com
64278c5edc5bf26032384153,26731 Aliso Creek Rd Ste C,null,null,brewpub,Aliso Viejo,United States,582ab28e-02b0-4b32-af6a-8e216c61ea1e,33.57546729,-117.7264877,Stadium Brewing Co,9494489611,92656-4811,California,California,26731 Aliso Creek Rd Ste C,http://www.stadiumbrewingco.com
64278c5edc5bf26032384154,32278 Clinton Keith Rd Ste 101,null,null,brewpub,Wildomar,United States,40fddccc-5f32-4857-b367-0bb27025881a,33.5934458,-117.2479529,Stadium Pizza - Murrieta,9516787826,92595-7314,California,California,32278 Clinton Keith Rd Ste 101,http://www.stadiumpizza.com
64278c5edc5bf26032384155,169 N Main St,null,null,brewpub,Lake Elsinore,United States,ec60f341-addb-4b7d-be05-d4c88fdb15f6,33.66945923,-117.32741,Stadium Pizza Main ST,9512282128,92530-4005,California,California,169 N Main St,http://www.stadiumpizza.com
64278c5edc5bf26032384158,280 14th St,null,null,micro,San Francisco,United States,ec7a9bb2-e833-4221-a51a-579b5168d4af,37.76837929,-122.4195984,Standard Deviant Brewing,4155902550,94103-2420,California,California,280 14th St,http://www.standarddeviantbrewing.com
64278c5edc5bf26032384159,101 Oak St,null,null,micro,Ashland,United States,3fc5efe8-363a-4251-89e3-520d90075666,42.1976451,-122.7145793,Standing Stone Brewing Co,5414822448,97520-1802,Oregon,Oregon,101 Oak St,http://www.standingstonebrewing.com
64278c5edc5bf2603238415a,null,null,null,planning,Ramona,United States,58d2b5a4-e234-44fb-b51b-3a4322ab1329,33.035378,-116.8675132,Star B Ranch,null,92065-6714,California,California,null,null
64278c5edc5bf2603238415b,319 S 2nd St,null,null,micro,Miamisburg,United States,121e183d-f8b2-4b24-8d45-a12a318f0629,39.6379944,-84.28859645,Star City Brewing Company,9377017827,45342-2926,Ohio,Ohio,319 S 2nd St,http://www.starcitybrewing.com
64278c5edc5bf2603238415c,151 N 3rd Ave,null,null,brewpub,Sturgeon Bay,United States,0a1697ea-5f82-4b35-8fe5-c3cd470f04d1,44.83540984,-87.37752984,Starboard Brewing Co,9208181062,54235-2415,Wisconsin,Wisconsin,151 N 3rd Ave,http://www.starboardbrewing.com
64278c5edc5bf2603238415e,500 North Commercial St,null,null,brewpub,Manchester,United States,9432a764-13ba-4672-83f8-1e2012dd660b,42.9945554,-71.4676557,Stark Brewing Company,6036254444,03101-1151,New Hampshire,New Hampshire,500 North Commercial St,http://www.starkbrewingcompany.com
64278c5edc5bf26032384164,16757 11th St NE,null,null,micro,Little Falls,United States,11c5fe19-a115-4284-bae8-b24ba3841f35,45.9831733,-94.3451474,Starry Eyed Brewing Company,3202320382,56345-2203,Minnesota,Minnesota,16757 11th St NE,http://www.starryeyedbrewing.com
64278c5edc5bf26032384165,151R Hayden Rowe St,null,null,micro,Hopkinton,United States,851420af-9b77-498f-ac1b-43daddc03941,42.21031634,-71.51323676,Start Line Brewing Company,5087612044,01748-2511,Massachusetts,Massachusetts,151R Hayden Rowe St,http://www.startlinebrewing.com
64278c5edc5bf26032384167,3782 Winding Creek Ln,null,null,closed,Garden Valley,United States,91420d9d-1087-4602-b078-780f33fa6f05,38.8402775,-120.8784951,Stash Brewing Co,4156804181,95633-9773,California,California,3782 Winding Creek Ln,http://stashbrewingco.com
64278c5edc5bf26032384168,null,null,null,planning,Scottsdale,United States,436846b7-4538-4d89-b919-2396c7f00ab8,33.5091215,-111.8992365,State 48 Barrel and Lager House,null,85260-1924,Arizona,Arizona,null,null
64278c5edc5bf26032384169,null,null,null,planning,Phoenix,United States,6260eac2-6949-4c19-aec9-739c2cdcf849,33.4485866,-112.0773456,State 48 Brewery,null,85003-1626,Arizona,Arizona,null,null
64278c5edc5bf2603238416a,13823 W Bell Rd,null,null,brewpub,Surprise,United States,733fcd37-636e-469f-b8fa-6b928d009d89,33.63822125,-112.3578138,State 48 Brewery,6235841095,85374-3873,Arizona,Arizona,13823 W Bell Rd,null
64278c5edc5bf2603238416b,1237 W 134th St Ste 2,null,null,closed,Gardena,United States,1f1449bb-4f21-4fa7-b542-625e13ad02d5,33.91111274,-118.2978732,State Brewing Co LLC,3108198179,90247-1962,California,California,1237 W 134th St Ste 2,http://www.statebrewingco.com
64278c5edc5bf2603238416c,1132 4th St,null,null,brewpub,San Rafael,United States,f72d12e9-ae13-4184-952c-3ea501798e94,37.97327448,-122.5286585,State Room Brewery,4152957929,94901-3007,California,California,1132 4th St,http://stateroombrewery.com
64278c5edc5bf2603238416d,4118 Lake Tahoe Blvd Ste 1,null,null,brewpub,South Lake Tahoe,United States,aa3e7b92-9943-4fc3-ab99-0c68e8045088,38.95801631,-119.9424674,Stateline Brewery,5305429000,96150-6990,California,California,4118 Lake Tahoe Blvd Ste 1,http://www.statelinebrewery.com
64278c5edc5bf2603238416e,20 Kinsey Pl,null,null,micro,Staten Island,United States,d04514b9-1c70-4e28-a603-cb7a70da3045,40.62874743,-74.17033729,Staten Island Beer Company,7183908445,10303-1427,New York,New York,20 Kinsey Pl,http://www.sibeerco.com
64278c5edc5bf2603238416f,7045 E 38th Ave,null,null,micro,Denver,United States,11977488-1872-4b1b-9e28-f9c68f9db873,39.76935335,-104.9062608,Station 26 Brewing Co,null,80207-1541,Colorado,Colorado,7045 E 38th Ave,http://www.station26brewing.co
64278c5edc5bf26032384170,300 Marietta St NW,null,null,brewpub,Atlanta,United States,d11fa007-74a5-456a-b508-bce3dfe51414,33.7615549,-84.3964736,Stats Brewpub,7705700160,30313-1632,Georgia,Georgia,300 Marietta St NW,http://StatsATL.com
64278c5edc5bf26032384173,2936 Clark Ave,null,null,micro,Long Beach,United States,2a69f497-409e-4c1f-bfd2-0c51be6c0287,33.825078,-118.133923,Steady Brewing,5623516793,90815,California,California,2936 Clark Ave,http://Www.steadybrewing.com
64278c5edc5bf26032384176,101 E Wishkah St,null,null,micro,Aberdeen,United States,8de57d40-c837-4d77-9275-e827ddc43675,46.974242,-123.81773,Steam Donkey Brewing Co,3606379431,98520-6503,Washington,Washington,101 E Wishkah St,http://Steamdonkeybrewing.com
64278c5edc5bf26032384179,231 Lamp and Lantern Vlg,null,null,micro,Chesterfield,United States,279c975d-899d-45a9-9655-ab335b6ebf60,38.625963,-90.517873,Steampunk Brew Works,6362308277,63017-8209,Missouri,Missouri,231 Lamp and Lantern Vlg,http://www.steampunkbrewworks.com
64278c5edc5bf2603238417a,801 E 2nd Ave,null,null,brewpub,Durango,United States,a6d2caab-e4de-42dc-8ff0-8daceeb843f5,37.272176,-107.87979,Steamworks Brewing Co,9702599200,81301-5425,Colorado,Colorado,801 E 2nd Ave,http://www.steamworksbrewing.com
64278c5edc5bf2603238417c,20 Victor Sq Ste B,null,null,micro,Scotts Valley,United States,4c64c6ac-e0aa-4b2b-bec9-121539fc21ec,37.06188758,-122.0061729,Steel Bonnet Brewing Co,8314548429,95066-3518,California,California,20 Victor Sq Ste B,http://www.steelbon.net
64278c5edc5bf2603238417e,4848 W 35th St,null,null,micro,St Louis Park,United States,d469044a-3e41-4b21-8112-582d47a656a7,44.94042645,-93.34180586,Steel Toe Brewing,9529559965,55416-2610,Minnesota,Minnesota,4848 W 35th St,http://www.steeltoebrewing.com
64278c5edc5bf2603238417f,1901 Mendocino Ave,null,null,brewpub,Santa Rosa,United States,15971ca8-5993-4fb0-8fe3-f68f2860d00a,38.459216,-122.717258,Steele and Hops Public House,7075232201,95401,California,California,1901 Mendocino Ave,http://www.steeleandhops.com
64278c5edc5bf26032384181,333 California Dr,null,null,brewpub,Burlingame,United States,49822141-1c9d-4fd3-8218-6315d80d0c9f,37.5799728,-122.3462607,Steelhead Brewing Co - Burlingame Station,6503446050,94010-4114,California,California,333 California Dr,http://www.steelheadbrewery.com
64278c5edc5bf26032384182,673 B W Monroe St,null,null,micro,Burns,United States,41226f84-764d-4250-9993-2ef81a7472d9,43.585639,-119.060813,Steens Mountain Brewing Company,5415891159,97720,Oregon,Oregon,673 B W Monroe St,null
64278c5edc5bf26032384183,717 W 1st St,null,null,micro,Hastings,United States,9164b9c4-f14f-41ef-851f-994b79502e3d,40.58418233,-98.39024973,Steeple Brewing Co,4025194205,68901,Nebraska,Nebraska,717 W 1st St,http://www.steeplebrewing.com
64278c5edc5bf26032384184,2516 49th St,null,null,micro,Boulder,United States,7bfc0b84-5f81-4277-80ee-ea3633c6d1d4,40.0238083,-105.2378323,Stein Brewing Company,3033960384,80301-2455,Colorado,Colorado,2516 49th St,http://www.jwellsbrewery.com
64278c5edc5bf26032384186,5710 Jefferson Blvd,null,null,micro,Frederick,United States,061fff88-4a8a-4a81-8a99-2ac2d203732c,39.391045,-77.512519,Steinhardt Brewing Company,null,21703-6947,Maryland,Maryland,5710 Jefferson Blvd,http://www.steinhardtbrewing.com
64278c5edc5bf26032384188,2039 Moore St.,null,null,micro,Bellingham,United States,0d1246aa-303a-4e8f-83a8-bf1410ec1279,48.75759,-122.46103,Stemma Brewing Co,3607468385,98229,Washington,Washington,2039 Moore St.,https://www.stemmabrewing.com/
64278c5edc5bf26032384189,950 S Via Rodeo,null,null,micro,Placentia,United States,c4e6598e-6254-4585-9294-66cbdcbc4b79,33.86330957,-117.8200802,Stereo Brewing Co,7149933390,92870-6775,California,California,950 S Via Rodeo,http://www.stereobrewing.com
64278c5edc5bf2603238418a,3214 Preston Hwy,null,null,contract,Louisville,United States,2119dc54-184b-4f1e-ada6-f085576e3760,38.2019083,-85.7347014,Sterling Beer Co.,5022338485,40213-1330,Kentucky,Kentucky,3214 Preston Hwy,http://www.sterlingbeer.com
64278c5edc5bf2603238418b,609 W State St,null,null,brewpub,Media,United States,a47291a8-90f1-4b37-b517-e857fbf66b5f,39.918688,-75.3949477,Sterling Pig Brewery,4844442526,19063-2641,Pennsylvania,Pennsylvania,609 W State St,http://www.sterlingpigbrewery.com
64278c5edc5bf2603238418e,2617 Water St,null,null,regional,Stevens Point,United States,608d1bd1-4164-484d-851a-8b83f958a211,44.51026271,-89.57398078,Stevens Point Brewery,7153449310,54481-5248,Wisconsin,Wisconsin,2617 Water St,http://www.pointbeer.com
64278c5edc5bf26032384190,96 N King St,null,null,brewpub,Honolulu,United States,5d48eb13-35d2-4724-be47-4095fd49426a,21.31171513,-157.8634762,Stewbum,8086646684,96817-5109,Hawaii,Hawaii,96 N King St,http://www.stewbumandstonewall.com
64278c5edc5bf26032384191,109 Irvine ST,null,null,micro,Mars,United States,180b2f4c-3d94-4ca2-af1f-709f0df12923,40.69553485,-80.0095235,Stick City Brewing Company,7247897849,16046-0372,Pennsylvania,Pennsylvania,109 Irvine ST,http://www.stickcitybeer.com
64278c5edc5bf26032384192,326 N Lewis Rd # 240,null,null,micro,Royersford,United States,7287c68d-4f90-4fd7-b695-2410de8a3781,40.2000606,-75.53755464,Stickman Brews,4849385900,19468-1509,Pennsylvania,Pennsylvania,326 N Lewis Rd # 240,http://www.stickmanbrews.com
64278c5edc5bf26032384193,40 N State St,null,null,brewpub,Lake Oswego,United States,d4ccc2fc-b6a8-4a24-bb52-eb9ecea3aaa4,45.4161533,-122.6638277,Stickmen Brewery,null,97034-3926,Oregon,Oregon,40 N State St,null
64278c5edc5bf26032384197,215 N Henry St,null,null,micro,Green Bay,United States,a8a67e73-3473-4323-88c3-ab3ca4ed5f32,44.5044596,-87.97838833,Stillmank Brewing Company,9207852337,54302-2613,Wisconsin,Wisconsin,215 N Henry St,http://www.stillmankbrewery.com
64278c5edc5bf26032384198,720 S Conkling St,null,null,contract,Baltimore,United States,47b9435c-a74e-47ed-887d-6c0830648d6d,39.28408355,-76.56726435,Stillwater Artisanal Ales,4436685255,21224-4301,Maryland,Maryland,720 S Conkling St,null
64278c5edc5bf2603238419b,829 North Market Street,null,null,brewpub,Wilmington,United States,fb72269a-fe00-40ad-989e-a4878bd4bc1c,39.7438473,-75.54908716,Stitch House Brewery,3022504280,19801,Delaware,Delaware,829 North Market Street,http://www.stitchhousebrewery.com
64278c5edc5bf2603238419c,306 W State St,null,null,brewpub,Geneva,United States,e44f1b26-d801-452b-a1f0-fddaf35f3948,41.88776869,-88.30735303,Stockholms Vardshus,6302081400,60134-2103,Illinois,Illinois,306 W State St,http://www.stockholmsbrewpub.com
64278c5edc5bf2603238419d,1600 Genessee St Ste 100,null,null,micro,Kansas City,United States,b632b81c-fc78-4789-a37a-0e77d6c483f7,39.094436,-94.605113,Stockyards Brewing Company,8168958880,64102-1044,Missouri,Missouri,1600 Genessee St Ste 100,http://www.stockyardsbrewing.com
